kill11,death11,damage_done11,damage_taken11,shielding11,kill12,death12,damage_done12,damage_taken12,shielding12,kill13,death13,damage_done13,damage_taken13,shielding13,kill14,death14,damage_done14,damage_taken14,shielding14,kill15,death15,damage_done15,damage_taken15,shielding15,team1,kill21,death21,damage_done21,damage_taken21,shielding21,kill22,death22,damage_done22,damage_taken22,shielding22,kill23,death23,damage_done23,damage_taken23,shielding23,kill24,death24,damage_done24,damage_taken24,shielding24,kill25,death25,damage_done25,damage_taken25,shielding25,team2,winning_team
9,12,53770,114835,23350,4,11,19163,48354,0,13,13,67150,124210,0,22,13,82718,75411,0,8,16,43385,52182,0,878657479,8,10,70487,93307,27968,22,9,110207,53949,0,7,11,42990,33050,10630,16,14,74575,43883,0,12,12,116733,41997,3840,35003258,1
9,2,45955,47119,46491,12,6,53030,32392,0,2,5,17332,47213,63520,7,4,22408,17151,1750,15,6,90820,37613,0,13096155,3,15,25405,33187,0,4,7,13338,27076,0,6,7,71158,27654,5217,6,8,39705,84754,5620,4,8,31882,56874,50370,158388971,0
12,8,63131,38056,0,18,9,52180,62253,0,32,4,94416,56250,0,6,8,37650,32890,0,8,9,58112,89129,57171,353181749,7,18,44717,56100,0,5,12,52317,84302,56695,15,19,57403,75733,0,7,13,72387,43722,0,4,14,51754,45632,0,104561686,0
24,13,89290,56890,0,9,9,54866,47331,0,3,10,61969,70684,129213,8,10,45130,57335,0,5,11,47609,49749,0,424503479,17,5,75097,32897,0,4,10,43569,68526,0,4,14,42511,46309,0,10,10,47721,108779,26889,18,10,73091,42353,0,926495791,1
13,3,26817,17783,0,9,1,22902,16358,5302,3,2,7681,12358,0,11,1,35219,12668,0,4,4,17186,21127,0,9304040311,2,10,7882,22130,0,1,8,11707,25328,0,2,9,26221,24224,7491,3,6,18400,18410,108,3,7,16084,19713,0,4593354107,0
3,7,31002,53579,73275,10,7,46424,41364,18631,5,6,35224,23625,0,3,7,31878,24846,0,1,9,19176,31990,0,198698635,4,4,30124,15516,0,8,7,46827,23716,0,17,6,60772,26687,0,3,3,11036,28142,0,4,2,26645,69643,31508,275732831,1
5,11,26904,34893,0,10,13,61362,39529,0,7,12,38353,38385,0,9,8,40527,43808,0,1,10,30572,33145,0,18840002579,10,7,46881,31131,0,8,5,22081,70644,0,21,7,40384,22612,0,12,6,60070,27372,0,3,7,20344,45959,0,7802706481,1
8,14,40987,58436,0,10,16,58388,56780,0,7,15,42823,100221,9312,14,17,68929,66639,0,7,17,57119,52243,0,34933846,30,8,88960,43244,0,3,9,38294,28454,0,19,8,83599,49955,0,7,10,43355,93912,18240,20,11,80111,52681,0,836589767,1
6,1,36481,37641,9675,2,6,32806,24739,0,0,0,8277,13352,0,11,0,63140,62349,8064,22,1,85005,26870,0,6587306,5,10,45023,31643,0,0,6,13788,17713,0,1,8,49030,27182,0,1,10,26280,79104,2566,1,7,30830,70067,66749,85941037,0
0,7,10658,15418,0,0,7,12303,17175,0,0,6,14998,50071,27857,0,5,21926,17491,0,0,4,5950,25466,0,86189035,3,0,19997,10351,0,10,0,29338,10381,0,5,0,35662,16036,0,6,0,22483,20768,0,5,0,18141,8299,540,48474638623,1
15,2,72653,39603,0,24,6,87496,43422,0,7,8,55391,91587,15487,8,2,47854,36115,0,7,5,39923,44582,1315,145260826,1,13,38673,113324,83564,5,10,37213,36708,0,4,12,45557,45328,0,3,13,40924,68850,0,10,13,92942,39107,0,296506055,0
8,9,60676,60449,0,8,7,48457,57964,0,11,10,50531,155655,39389,13,13,80878,85298,2400,11,5,48298,55353,0,623337755,8,8,93109,51846,0,13,10,90393,47109,0,15,11,108900,45752,0,4,10,61482,36549,0,4,12,60835,107584,41811,956455585,0
10,4,54044,33847,0,7,4,46007,92743,108108,10,8,51550,36281,0,4,6,40173,34532,0,8,7,54459,32162,0,386668671,1,10,32823,53018,71861,2,8,30897,33296,0,10,9,65550,35381,0,1,8,46651,86521,25280,14,5,53644,38017,0,148048769,0
8,9,33481,99053,48580,6,12,32049,35268,0,8,11,60437,39153,0,7,8,52572,60569,109343,20,16,71801,46697,0,27076269,16,9,55488,59432,0,1,10,43145,35817,0,12,10,61011,29309,0,19,7,73326,41378,0,8,13,47770,84404,49171,2229892669,0
4,8,67555,20073,0,2,7,29353,61199,25639,6,10,38683,28879,0,4,8,41093,23843,0,0,7,16159,20280,0,43827265,3,4,20166,25942,665,15,4,39078,25786,0,12,3,37726,47019,10000,7,3,28709,65865,33535,3,2,28595,28231,0,178256221,1
2,8,26175,103484,121578,3,6,9807,25041,0,5,13,31950,40181,0,2,8,30454,28804,0,2,18,19596,46427,0,231782239,13,5,44531,24162,0,7,2,42853,26199,0,12,2,43169,27733,0,13,3,73533,29938,0,8,2,39851,9950,0,2766112771,1
7,4,54729,103222,89379,8,8,87904,64803,0,1,6,22844,37829,0,18,11,64518,61508,0,13,13,54407,59677,0,424166079,12,8,83610,49865,3250,8,12,49229,51171,0,5,11,51435,99222,14894,2,8,51834,40055,0,15,8,90931,44089,0,436261709,0
13,5,51207,26943,0,7,7,58044,81934,70410,10,11,43483,44589,0,7,8,19043,37822,0,15,9,60993,60878,0,230524754,6,13,35339,38649,0,10,10,78838,56373,5306,10,10,34068,38834,0,12,7,72868,45180,0,2,12,31053,53734,0,4371531389,0
6,7,91377,148898,176456,13,13,59165,47095,0,15,8,83211,62456,0,19,14,145046,60421,8678,8,5,69307,38056,0,56884318,22,12,141986,84941,8791,4,13,37574,94449,95017,8,13,82031,139701,97982,8,7,64003,41015,686,5,16,31332,88000,2400,17747605,0
11,13,80131,50109,0,5,8,70672,87945,84987,7,6,41890,46868,0,16,9,88698,92905,0,16,11,78767,59479,0,145131429,15,15,78151,59133,0,8,6,70496,48765,0,11,13,84258,60874,6374,8,9,44560,121053,60031,5,12,59841,70333,0,136596119,0
0,4,17020,26517,0,6,1,48013,13076,0,18,5,49212,33201,0,3,3,30085,42811,33752,4,2,23163,58158,7304,17010322,3,6,55620,22414,4323,0,4,18303,24814,14688,6,8,47519,27234,0,4,6,37098,69500,11119,2,7,15223,23531,0,5371179,0
8,16,66112,58692,0,1,4,15976,32430,0,18,13,145032,65743,0,2,10,77388,115511,101840,9,12,89439,159414,97941,11027530,3,6,33270,33793,0,10,8,91626,141586,22252,20,9,131170,59144,0,8,7,92708,97601,99046,14,8,83016,61823,0,15400581,0
0,4,7430,17724,0,11,4,42649,28695,0,16,9,58494,32597,0,4,6,26887,33641,0,9,7,47468,32122,2570,6442431157,2,10,28905,61955,32320,4,6,30784,20462,0,8,9,39562,44349,0,13,9,38614,41173,0,3,6,6914,14989,0,678083015,0
8,4,23267,22673,0,7,7,31491,22430,2380,4,2,24451,21957,1800,0,1,12285,24940,39794,16,4,36951,30665,0,745972133,5,8,26266,31545,0,3,4,29203,15769,0,5,7,30358,27665,0,3,11,15634,31021,0,2,5,21204,22445,0,5557569029,0
3,9,22956,30318,0,7,6,44207,25348,0,5,9,26712,25532,0,1,7,17662,22672,0,1,6,20942,45369,49869,81659301,10,7,29508,37656,0,4,1,23621,15617,900,6,3,16599,31017,12856,6,3,39497,26430,0,11,3,40014,21759,0,302726301,1
8,15,55412,69996,3705,9,10,51579,56914,0,7,19,42586,77285,4351,30,8,122117,180369,45895,27,14,111606,59382,0,418982239,10,16,61070,59280,2076,7,20,93181,56915,8744,16,17,87795,68677,0,29,15,134204,64384,0,4,13,67696,134044,21990,306260507,1
14,12,74890,46004,0,16,11,95575,41802,0,1,7,26234,30168,0,11,13,52651,90730,54449,6,12,42568,98301,57426,7561642,9,6,68087,107342,2904,6,12,31616,39825,5820,18,9,87051,42747,0,9,11,58991,54483,0,13,10,61260,47521,0,376255019,1
10,4,58604,76191,44118,11,9,58573,46949,0,4,2,30791,20656,0,19,5,88882,31200,0,5,3,79958,56155,45825,7980738,2,9,39804,79632,27777,5,13,74737,49911,0,11,12,50904,53531,0,2,7,11131,36737,0,3,8,54575,96997,3518,15492715,0
3,10,30826,31428,2100,8,12,28990,53065,0,13,8,38342,38640,0,21,10,80958,54394,0,3,9,22005,68276,11537,2028675331,5,8,28829,40613,0,10,9,48003,39596,0,11,9,52966,40414,0,9,11,64339,36617,0,14,11,51666,44181,0,7790530637,0
3,8,22512,34197,0,9,10,59233,40232,0,3,11,58068,123925,70824,0,13,7811,33223,0,10,11,62575,38403,0,28681586,7,5,36693,84998,0,11,4,55957,27689,0,15,8,74891,35686,0,14,4,65936,32760,0,6,4,36503,29066,0,12725646821,1
5,7,20200,28313,0,7,7,26964,32353,0,2,5,5395,16163,0,2,8,14111,27354,0,4,8,25985,33080,0,670005821,11,4,36878,17974,0,3,2,25275,24293,25202,1,4,6050,11062,0,11,5,37479,22685,0,9,5,31581,16641,2900,64717274,1
6,15,29397,45646,0,6,6,23893,25501,0,23,11,94678,62131,0,6,13,36450,108964,98674,20,13,77345,50874,0,53588883,25,12,71905,45239,0,6,10,86497,71538,6293,4,12,28593,43613,0,4,8,26077,40981,0,19,19,80044,60392,0,3854786503,0
3,4,22064,33330,0,5,4,25632,89138,0,6,2,41896,72152,22975,12,4,59838,76523,18646,20,3,88788,39328,0,161747443,1,10,40589,26931,600,3,7,82505,33096,0,1,11,25385,86048,26063,2,8,58393,42545,0,10,11,103599,49598,0,837284461,0
9,4,31912,24817,0,11,4,49932,26054,0,6,5,50492,31138,0,6,7,26916,26250,0,22,5,92762,34944,0,2278331639,4,12,25697,32573,0,9,8,42784,46676,0,4,12,19524,98818,0,5,11,37928,37097,0,3,11,17270,36850,0,25642156151,0
12,7,36735,20312,0,16,6,34291,33167,0,3,3,20795,37850,20059,8,5,22209,18675,0,1,5,22753,24256,860,134192314,4,6,35948,33767,0,11,7,33458,26357,0,5,11,30959,29816,0,6,9,25085,22754,0,0,7,8810,24089,0,58868330491,0
1,12,34948,49417,0,2,3,11790,29594,0,7,10,21636,44537,0,7,10,36308,44231,0,8,12,33140,45408,0,1035186407,15,7,47547,37199,10510,4,4,41000,25756,0,14,6,49651,21048,0,5,4,21375,20754,900,9,4,53614,33065,0,2269319537,1
1,2,23575,38210,8186,11,2,39127,15471,0,9,0,47576,18819,0,2,0,18644,15784,7524,2,1,12967,7428,0,33028919,1,6,21078,50269,0,0,4,7840,14524,0,0,5,25463,43565,10136,2,4,11524,14347,0,2,6,29807,19184,0,2915203129,0
7,8,59108,132280,80765,4,14,49118,49068,0,14,11,63675,42357,0,2,9,45915,54866,0,12,8,77793,43827,0,910223479,5,10,60984,122970,20740,18,9,69505,41006,0,6,9,39763,38524,0,10,5,74492,59281,0,11,6,77654,33828,0,42428686,0
1,10,4160,22286,0,1,6,15129,18964,0,1,5,10349,18741,0,0,9,17937,23734,0,3,6,33048,21460,0,3591717257,6,0,21938,6984,0,4,1,11808,15962,0,10,1,28223,32138,5787,10,3,29184,14411,0,6,1,14032,11128,0,541611187,1
7,16,45555,68831,0,15,14,71815,76937,0,12,7,95557,122181,69218,31,10,108962,158779,39741,13,23,43185,83069,0,63245897,10,18,82487,111341,36123,15,16,137078,70558,0,15,17,85892,53418,0,8,10,86710,59318,0,22,17,117630,70439,0,372199466,0
17,10,59072,31414,0,7,8,26810,35261,0,11,10,38363,39754,0,6,16,34456,38090,0,7,8,34002,19460,0,5262024917,10,11,26507,35733,0,4,9,33815,35343,0,7,11,30756,41994,0,10,8,24630,34673,0,21,9,48271,44960,0,6219007027,1
3,6,19101,37101,1608,3,10,25162,83804,21552,8,9,32394,34599,0,6,7,39966,19755,0,10,9,46323,40863,0,1014008879,15,6,44603,26675,0,3,7,23828,32064,0,1,5,22380,19320,0,11,4,55417,54199,17467,11,8,69894,30688,0,39149014,1
8,16,87374,61641,0,7,12,53318,120785,35215,3,8,27419,32456,0,15,10,73722,61701,0,3,13,55135,137706,24697,76368677,8,6,69084,98646,58660,17,6,98500,45361,0,10,8,131158,39263,1697,10,5,50346,29461,13536,14,8,65201,84237,0,58656515,1
6,5,55717,48846,44499,12,1,58501,40344,0,7,3,59302,72339,26174,10,5,65253,24764,0,4,5,22120,25979,0,2325534,3,9,40744,39078,0,3,8,51155,75372,5844,2,9,37937,70075,55841,9,7,75888,42638,0,2,6,6548,33730,0,29881355,0
5,5,34037,32506,0,6,9,55541,27281,10487,4,5,35213,64736,27177,4,7,34308,25851,0,1,5,11469,26990,0,2767766749,3,3,21647,60501,14026,8,3,41374,34966,1285,7,5,37571,27003,0,7,4,25516,21276,0,6,5,51256,26822,0,334207993,1
5,9,54020,32217,0,5,9,29576,24065,0,0,10,11804,30591,968,4,11,12050,71961,23232,3,9,30324,39656,0,3423852653,6,1,46418,14944,0,6,3,23186,16187,0,22,3,65875,26805,0,7,6,38173,28472,0,7,4,24838,51366,805,245780773,1
15,12,77703,146402,0,7,12,47811,78863,0,12,15,110011,54477,2400,9,14,101154,132128,55230,11,15,67808,58849,0,24590066,5,10,37485,58243,0,12,13,95603,97512,102356,24,14,108200,74372,0,14,8,103132,28137,0,17,9,126299,146223,50661,16920615,1
0,5,11132,31874,0,1,6,15964,26615,0,0,6,47763,91577,44512,7,8,72519,54899,0,1,5,49851,21332,0,301143418,3,2,31472,21065,7297,7,1,67339,31226,0,11,2,56964,32996,0,2,2,20431,44594,0,7,2,50091,67348,22322,1434398779,1
2,8,13731,28739,0,2,10,32076,103915,53357,0,11,17061,27026,0,3,13,32995,50000,0,9,11,52245,33877,0,162971638,11,3,28727,21046,0,10,4,37306,26805,0,8,2,64061,18229,3542,15,4,60661,40158,0,9,3,52802,41870,2041,7982488607,1
10,10,77245,33492,0,8,13,52492,108363,0,3,11,39201,49706,0,7,17,40482,54641,0,6,8,52952,31287,0,843034579,4,7,44759,117267,87217,5,4,39860,34683,759,23,10,84953,48523,8380,19,6,66140,33058,0,11,7,41777,28841,0,279834145,1
5,5,16357,31284,3830,16,3,58982,68132,19582,3,3,30812,27414,900,6,8,25839,38006,0,9,14,45655,31300,0,279818398,6,10,41044,30319,0,4,10,38122,45768,3926,5,9,38813,25449,0,7,4,43849,38217,0,10,7,34308,37892,0,12677293033,0
4,8,30669,34202,0,4,6,26688,39438,0,9,8,29817,27875,0,3,7,22088,29512,5941,0,11,20647,30601,0,7772693323,9,5,27723,23970,0,2,4,20637,29645,0,7,4,29250,32390,0,5,4,24532,17703,1805,17,5,59486,26201,0,13231294213,1
1,7,52575,52373,0,5,10,61854,102399,38201,8,12,62517,50880,0,3,14,51586,42178,0,3,10,67077,106826,51016,30674698,11,5,87415,37141,0,1,3,14450,25287,0,9,5,55038,99587,25911,11,2,91848,93923,15342,21,5,105905,39671,0,18071977,1
15,11,95231,52430,0,14,5,83406,37087,0,8,7,75078,45896,0,11,9,77019,57099,0,17,9,108962,58284,0,78362016377,2,12,17809,57790,0,12,16,72984,75771,0,17,10,63515,161212,46276,8,16,67043,95492,0,2,11,29445,49431,2700,2975032021,1
5,9,25591,39473,0,9,7,24857,34176,1720,4,9,27752,37330,0,15,3,49730,56756,64615,5,7,36742,27486,0,561135657,1,9,13746,27711,1200,9,5,68549,31922,0,9,11,42491,32243,0,10,8,38566,48685,52292,6,5,31869,24111,900,2629488179,0
6,6,40156,20509,0,0,7,12985,33280,17796,3,6,24385,29860,0,2,9,29936,28641,0,6,7,26650,33538,0,300407691,5,5,31561,30021,0,10,3,27666,24954,0,10,3,38203,30388,0,1,1,13430,18138,0,9,5,34968,30611,0,6118932517,1
7,4,49308,35044,0,19,5,60901,29785,0,10,4,42585,31360,0,8,5,49544,104497,24179,17,4,81642,29140,0,3689126909,3,9,41589,48066,0,7,17,46585,50619,0,7,12,47578,46972,0,4,11,35282,28833,0,1,12,58792,109490,33202,304842262,0
8,3,26605,48501,11268,2,2,16340,26549,27816,18,1,51138,25419,0,0,2,14294,14527,0,1,3,8345,15084,5447,16403871,0,5,29017,32959,0,1,6,22780,17347,0,4,5,30207,22176,0,2,7,24133,25561,0,3,7,23943,18679,0,17900506721,0
3,12,39685,58731,0,5,21,37925,58476,0,6,12,45687,130930,38957,32,16,104749,78639,0,14,20,65194,90592,0,1454930147,15,13,74182,85933,93236,23,15,124681,63222,0,15,13,60217,55621,0,22,9,114669,47595,0,6,10,43619,40869,0,3300989969,1
2,15,20591,48016,4231,8,16,30581,40718,0,0,10,11957,31415,0,8,13,34446,51935,0,8,14,15781,36939,0,21255641893,15,6,44839,30656,0,15,0,48409,16624,0,20,6,47935,20109,4114,5,7,21086,25268,0,13,7,46754,20699,0,2436361163,1
2,3,44044,51358,21890,7,4,22811,23224,0,6,6,40447,18699,3000,11,6,46310,22399,0,8,3,33602,53637,10342,7737562,1,8,30701,28267,0,4,5,32958,24659,0,7,7,42435,63275,12425,1,6,29737,40622,39138,9,9,33486,30391,0,14361897,0
23,17,107772,81663,0,10,10,55342,42030,0,9,8,89059,54702,0,8,16,70880,62948,0,2,14,25994,114853,45229,507577291,8,7,54936,73139,0,25,10,136909,101294,0,9,15,42252,59114,0,17,11,69348,60111,0,6,9,52751,55389,0,2954157989,0
13,2,25867,13562,0,5,1,23579,4329,0,2,1,11066,12967,6100,10,2,46704,19780,0,3,0,17312,4612,0,661603631,0,5,6422,21336,0,1,8,8286,21681,1463,2,8,9508,21387,0,0,7,21779,19654,0,3,5,9255,40470,20149,518461879,0
10,4,38074,17127,0,10,3,45075,14967,0,9,1,27773,32836,32354,6,4,31931,15145,0,8,4,33050,19668,0,542493321,2,10,22090,54545,37619,1,12,11674,29862,0,6,6,22327,26665,0,0,10,6599,31325,0,7,5,37053,33506,0,85471149,0
21,14,83363,62424,0,15,12,83390,117871,61150,3,10,38939,43447,0,12,13,82851,101736,65966,7,11,94770,55212,0,1177458,12,14,76733,59244,0,2,9,22423,54664,0,26,13,106438,71129,0,10,10,121812,62971,0,9,9,53284,135305,0,941209441,1
7,3,42253,41364,20628,6,5,48295,44768,43562,3,5,19854,15046,0,6,3,15758,17642,0,12,3,49448,21730,0,5465478,5,9,42903,24569,0,4,5,33833,65753,31821,3,7,16689,29156,0,3,6,22167,25952,0,2,7,24958,30178,0,875785207,0
8,12,80234,127065,100468,9,10,37769,37582,0,29,19,204554,78231,0,6,15,83970,147380,109704,18,19,94696,70465,0,7024146,3,20,62384,169538,99153,37,13,147600,73155,0,13,15,104541,55790,0,11,12,80252,144066,40562,11,10,65946,58674,0,137025317,0
10,11,52568,108397,17978,7,7,25407,39743,0,13,18,77167,71850,0,20,13,102291,61713,0,9,13,51224,102708,28088,79379839,13,15,49478,58206,0,13,12,102185,53394,18429,15,12,121360,48934,0,4,13,38608,43353,0,16,7,72780,104770,67132,56724358,0
3,11,32104,73123,6455,6,10,44725,74403,43100,2,11,38544,36515,0,15,9,64382,36129,0,1,11,13886,37828,0,56857339,14,4,87639,63385,38732,13,8,45513,31054,0,2,3,21276,16432,0,6,7,33728,61220,41442,17,5,69842,21550,0,18785714,1
3,9,53944,107298,18218,2,10,35683,109725,28691,0,4,3680,29358,0,7,13,39436,50871,0,5,9,62900,44221,0,78330343,2,3,68452,66796,37823,12,6,90838,28200,0,11,2,63602,47699,19672,11,4,78600,38149,0,9,2,39981,14799,0,5318862,1
3,6,9391,27717,0,6,7,50542,49847,0,21,7,80831,52156,0,8,5,34708,114423,38750,13,7,43708,94409,49911,57805715,5,9,67801,34884,0,3,11,54511,79161,72817,8,10,107867,39859,10909,13,15,87101,33670,0,3,6,21272,31606,0,1093856747,0
6,7,35582,38029,0,6,4,39288,103736,66807,3,6,26323,41016,0,2,3,19599,23113,0,9,5,76368,61637,0,480378301,4,0,115484,25854,0,1,3,14072,21080,0,8,12,47009,32803,0,9,5,49596,34971,0,3,6,41370,82452,0,30142659713,0
5,9,23395,26305,0,5,8,41217,24255,2740,4,9,13205,26471,0,1,9,17749,26053,0,1,10,13801,22660,0,707444299,19,2,37767,14484,0,7,3,19470,20322,1200,6,1,22781,4005,0,9,6,34242,25743,0,4,4,11484,44813,0,2179631627,1
12,2,74519,86669,13810,7,1,59669,111114,15666,14,9,71244,50513,0,14,6,102465,48001,0,10,6,38335,68961,2855,30331609,8,12,87518,43988,0,8,12,88420,83229,107848,4,13,86555,65546,0,1,8,32082,44198,0,3,12,70683,109271,52913,8033082,0
15,9,73588,38578,0,7,6,63888,27616,0,7,3,65512,48359,38468,0,4,10480,34077,0,4,5,58790,94385,14180,10926705,4,7,54975,87000,41232,2,5,22815,25692,0,2,6,46080,37388,0,11,6,82356,36828,0,8,9,36789,85350,55291,21613394,0
3,6,26903,27247,11119,5,12,50891,47345,0,0,8,27108,111907,15228,4,9,55247,95936,0,11,10,81851,39877,0,1339195123,1,7,45574,63590,15471,11,1,92425,21852,0,9,5,65876,81367,72093,16,8,97799,56857,0,8,2,20638,18334,0,7020813,1
14,23,95589,70843,0,23,16,102330,62591,0,2,18,47372,61149,0,9,14,90225,119024,59736,9,18,51072,129003,0,349751183,16,14,83463,53223,0,13,13,85580,145827,41923,27,10,121179,65504,0,24,14,98233,63183,0,11,7,54155,58851,0,244942574,1
9,12,87559,112218,11065,8,16,65551,107662,58060,13,17,78422,57937,0,11,18,70658,59127,0,1,14,17870,52274,0,315026677,7,9,55598,83100,50407,4,11,24473,58692,0,34,2,132922,33780,0,28,9,125615,56692,0,4,11,50610,87796,43476,17960426,0
13,4,47006,20720,0,2,4,22952,26613,0,8,2,50981,55628,49291,14,3,75551,37071,0,8,4,65914,60234,27868,10720778,2,8,45342,68042,87336,2,12,27714,85491,15619,1,6,23133,26442,0,3,9,48146,45846,0,9,10,55931,36583,0,5571867,0
8,6,39942,81118,42665,3,6,47114,38755,0,29,0,108926,24503,0,5,6,37084,31431,0,12,2,43458,76524,42653,151614749,6,17,48931,45256,0,3,10,55406,44083,4009,1,9,60639,68897,61900,1,11,41435,45257,0,9,10,45920,73031,54614,2746362,0
13,5,39255,20564,0,7,2,20859,18182,0,4,5,12459,20209,0,13,5,43161,26675,0,6,7,28566,35752,0,4628933821,4,10,16687,24994,0,2,10,19286,29057,0,5,7,26701,24905,0,10,8,37679,43003,0,3,8,21029,22341,0,1682693113,0
2,7,12771,20754,0,3,8,26083,22337,0,0,10,6117,22589,0,7,8,23797,19456,0,3,10,11208,23403,0,2048636627,11,3,19347,9357,0,4,2,11132,17370,0,7,4,28240,15237,0,9,2,17186,15180,0,12,4,32634,22832,0,16493966903,1
3,16,32126,64688,0,18,11,58595,60030,0,23,15,86215,67643,0,20,7,77249,23223,0,16,10,89343,80705,0,5170663963,22,19,96690,63050,0,8,18,45530,61104,0,7,17,61812,109562,89847,12,14,45987,52481,0,9,12,46270,57331,0,435567201,0
13,13,47166,111591,0,3,11,25145,45618,0,7,19,37736,57380,0,8,18,79012,71926,33650,16,17,64543,57280,0,4359373339,19,14,70302,48441,0,3,6,26555,42392,0,19,9,69760,54546,0,19,8,84434,36127,0,18,10,92744,72096,0,3102698083,1
2,5,20786,23890,0,6,6,30727,19348,0,3,13,15226,31825,0,2,7,13542,24539,0,0,9,10882,26482,0,8388614287,3,3,13491,15165,0,10,3,36383,19067,0,12,0,38730,24626,0,7,1,19607,14003,0,8,6,17873,18302,0,9511119601,1
24,11,104787,71647,0,4,6,33394,61768,0,28,7,102242,179439,0,13,16,69139,57936,0,14,15,75728,70062,0,1067664701,9,21,99188,67273,0,7,20,58372,79888,0,12,16,96586,137012,29772,19,17,108621,60494,0,12,9,78085,40623,0,72587599,0
3,10,35066,75787,30953,1,10,15234,59030,13502,2,12,27472,39092,0,2,7,26031,25028,0,10,8,63891,38202,0,21363419,11,4,50906,24040,0,5,2,45160,43172,32799,21,3,91580,18664,5864,2,4,20319,19791,0,8,5,29174,62027,22058,6270846,1
3,8,38220,30351,0,7,1,46988,19201,0,8,4,73205,27832,1800,7,2,49583,63983,14766,3,1,42464,54056,35850,6789981,0,4,8835,20556,0,1,9,39329,93385,52950,5,5,53673,39553,0,9,4,55281,36336,0,1,6,38305,60630,37002,10138090,0
15,4,43835,23799,0,11,5,36847,22382,4419,11,3,40789,20480,0,9,6,24374,17382,0,2,2,9411,10145,0,6670168451,1,8,7314,29461,0,5,9,17872,28944,0,8,10,21542,33298,0,5,11,27561,31234,0,1,10,19899,32319,0,2701298429,0
3,16,41053,71839,0,10,13,74249,64672,0,11,13,82328,106822,35788,5,17,47337,156923,62297,2,16,22005,66544,0,179031437,9,8,63480,97955,28783,13,7,116934,66089,0,19,9,108375,42823,8839,9,3,54501,26602,0,25,4,123510,33503,0,185545787,1
14,4,59540,17299,8036,3,2,49342,43722,61309,13,3,61813,21463,0,3,3,24830,23709,0,12,5,45591,25306,0,237991899,7,9,23306,66122,35488,4,10,27667,33383,0,2,10,19232,74237,16752,2,10,49022,41457,0,2,6,12272,25917,0,90143207,0
3,0,17839,21991,0,15,2,63230,21390,0,2,0,4826,13328,0,1,2,7459,29793,45783,3,0,45535,37904,13079,8280730,0,7,23184,21731,0,1,3,18718,29880,5994,0,3,15267,20345,0,1,4,42811,41326,35063,2,7,24426,25607,0,21458157,0
6,11,32425,34896,0,14,10,53146,41107,0,7,5,54347,45936,0,12,6,48781,36593,0,10,9,56438,50923,0,8887773563,9,7,35563,59433,0,5,13,44147,48214,0,9,9,46300,36986,0,14,11,45287,40663,0,4,9,38158,59841,35043,193928619,1
1,0,4786,13058,0,3,0,19247,16131,0,8,1,29640,12322,0,7,2,28537,11254,0,7,0,32196,29210,11203,173185382,0,5,20285,20097,0,1,6,22539,21551,0,2,5,22326,24345,0,0,4,2328,10738,0,0,6,14497,37675,26128,913330297,0
5,12,23726,49961,0,4,9,41331,47606,0,10,10,48814,41128,0,21,13,52340,38158,0,2,1,28689,12633,0,8758317251,9,6,41612,34293,0,5,10,32411,35244,0,24,7,62334,29608,0,2,11,19079,34259,0,5,8,34050,61496,58580,206890521,1
3,4,22942,13734,0,5,2,10039,30574,34375,0,2,12927,10285,0,15,4,40428,28209,0,7,5,24215,15639,0,1564082311,2,6,16818,24024,4043,0,6,9229,15654,0,3,5,23736,14915,0,4,6,19032,32376,0,8,7,29626,23582,0,2059701977,0
14,4,39895,25991,0,3,5,18875,29897,0,2,6,27145,87489,28263,12,9,61445,49761,0,11,10,74051,51738,0,235617547,9,10,63032,44507,0,10,10,54508,48805,0,1,2,11347,22405,0,4,6,65755,49456,0,10,14,50234,56238,0,7629332849,0
11,7,60706,43014,0,10,3,32556,36303,0,5,6,31591,60552,21769,7,5,43854,19701,0,8,6,25240,25743,0,907011013,4,7,24974,56893,900,7,9,48508,37261,0,1,8,38533,33436,0,11,9,51360,33092,0,4,8,21938,33265,0,11256473533,0
12,7,59308,46689,0,21,10,91763,40549,0,24,9,61935,42012,0,10,15,46149,119723,0,12,9,73431,88290,61376,38474031,12,15,81083,46233,0,5,14,60263,121059,26218,8,16,83953,51733,0,21,19,65906,51798,0,6,15,46058,61763,0,493069549,0
4,11,39821,133910,34527,3,8,35589,23957,8059,3,9,13429,70439,3000,2,11,33425,57766,0,11,10,68621,48801,0,295568021,7,6,87127,37393,3770,25,1,104706,40095,0,2,6,34172,38196,0,10,4,57705,44431,59567,5,6,51163,30770,0,227166791,1
4,2,28560,60478,18141,0,5,32806,44320,44814,4,9,24231,29665,0,6,4,33666,18282,0,2,5,73908,27150,0,28360497,5,4,33599,21646,0,3,2,30373,70703,19316,0,4,40277,65274,32772,3,3,14433,12470,0,14,3,61213,23078,0,6821438,1
10,12,60488,57038,0,15,14,48574,43558,0,9,14,68399,67296,0,1,10,16011,54568,0,16,13,66891,58176,0,32237688979,11,6,51103,28313,1083,8,15,42612,64448,0,24,9,73418,45714,0,13,11,73507,86167,25549,7,10,39996,35721,0,178644962,1
5,3,37071,43515,91450,11,8,51671,31690,0,14,2,76009,28520,0,11,4,32876,28642,0,16,4,72071,39039,0,4730517709,1,9,16252,32162,0,1,11,31057,93345,47376,4,14,38484,37366,0,9,8,31107,56568,0,6,15,54506,50257,0,1761063623,0
